category,name,relative_path,absolute_path,extension,bytes,last_write_time
resource_downloads,commentator_jr.zip,resource_downloads\pots_addons\commentator_jr.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_addons\commentator_jr.zip,.zip,21011766,2026-06-14T13:24:20
resource_downloads,cosmic_drift.zip,resource_downloads\pots_addons\cosmic_drift.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_addons\cosmic_drift.zip,.zip,20392935,2026-06-14T13:24:17
resource_downloads,dashcancel.zip,resource_downloads\pots_addons\dashcancel.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_addons\dashcancel.zip,.zip,6771,2026-06-14T13:24:10
resource_downloads,dramaticzoom.zip,resource_downloads\pots_addons\dramaticzoom.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_addons\dramaticzoom.zip,.zip,3671,2026-06-14T13:24:09
resource_downloads,mugen1_lifebar_double_remix.zip,resource_downloads\pots_addons\mugen1_lifebar_double_remix.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_addons\mugen1_lifebar_double_remix.zip,.zip,6693985,2026-06-14T13:24:16
resource_downloads,mugen1_lifebar_remix.zip,resource_downloads\pots_addons\mugen1_lifebar_remix.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_addons\mugen1_lifebar_remix.zip,.zip,1916833,2026-06-14T13:24:14
resource_downloads,mugen1_screenpack_remix.zip,resource_downloads\pots_addons\mugen1_screenpack_remix.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_addons\mugen1_screenpack_remix.zip,.zip,5755374,2026-06-14T13:24:15
resource_downloads,MvCcommon.rar,resource_downloads\pots_addons\MvCcommon.rar,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_addons\MvCcommon.rar,.rar,11614,2026-06-14T13:22:11
resource_downloads,rainbowedition.zip,resource_downloads\pots_addons\rainbowedition.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_addons\rainbowedition.zip,.zip,5999,2026-06-14T13:24:18
resource_downloads,SFcommon.rar,resource_downloads\pots_addons\SFcommon.rar,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_addons\SFcommon.rar,.rar,11091,2026-06-14T13:22:11
resource_downloads,shadowassist.zip,resource_downloads\pots_addons\shadowassist.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_addons\shadowassist.zip,.zip,6933,2026-06-14T13:24:11
resource_downloads,AbarayaVS2.zip,resource_downloads\pots_stages\AbarayaVS2.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\AbarayaVS2.zip,.zip,2911650,2026-06-14T13:32:02
resource_downloads,AengmoreSkies.zip,resource_downloads\pots_stages\AengmoreSkies.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\AengmoreSkies.zip,.zip,422018,2026-06-14T13:30:32
resource_downloads,Aethersporia.zip,resource_downloads\pots_stages\Aethersporia.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\Aethersporia.zip,.zip,2640159,2026-06-14T13:32:10
resource_downloads,AlexandriaDuel.zip,resource_downloads\pots_stages\AlexandriaDuel.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\AlexandriaDuel.zip,.zip,3290984,2026-06-14T13:29:24
resource_downloads,AlexandriaMainStreet.zip,resource_downloads\pots_stages\AlexandriaMainStreet.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\AlexandriaMainStreet.zip,.zip,3787977,2026-06-14T13:30:20
resource_downloads,AncientTowerChasm.zip,resource_downloads\pots_stages\AncientTowerChasm.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\AncientTowerChasm.zip,.zip,7232590,2026-06-14T13:29:40
resource_downloads,BarricadedStation.zip,resource_downloads\pots_stages\BarricadedStation.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\BarricadedStation.zip,.zip,6973589,2026-06-14T13:30:39
resource_downloads,BeloshDen.zip,resource_downloads\pots_stages\BeloshDen.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\BeloshDen.zip,.zip,3869270,2026-06-14T13:31:44
resource_downloads,BlightstoneCrypt.zip,resource_downloads\pots_stages\BlightstoneCrypt.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\BlightstoneCrypt.zip,.zip,4540604,2026-06-14T13:31:53
resource_downloads,BoneTheCook.zip,resource_downloads\pots_stages\BoneTheCook.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\BoneTheCook.zip,.zip,7932743,2026-06-14T13:30:31
resource_downloads,BurmeciaThrone.zip,resource_downloads\pots_stages\BurmeciaThrone.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\BurmeciaThrone.zip,.zip,4594249,2026-06-14T13:32:06
resource_downloads,BurmeciaThroneHR.zip,resource_downloads\pots_stages\BurmeciaThroneHR.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\BurmeciaThroneHR.zip,.zip,10792153,2026-06-14T13:30:53
resource_downloads,CargoShipDeck.zip,resource_downloads\pots_stages\CargoShipDeck.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\CargoShipDeck.zip,.zip,3134654,2026-06-14T13:32:16
resource_downloads,ChaosDimension.zip,resource_downloads\pots_stages\ChaosDimension.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\ChaosDimension.zip,.zip,1304447,2026-06-14T13:31:50
resource_downloads,ChaosDimensionAlt.zip,resource_downloads\pots_stages\ChaosDimensionAlt.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\ChaosDimensionAlt.zip,.zip,1304472,2026-06-14T13:30:56
resource_downloads,ChessBattle.zip,resource_downloads\pots_stages\ChessBattle.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\ChessBattle.zip,.zip,2567908,2026-06-14T13:32:01
resource_downloads,ClawedCitadel.zip,resource_downloads\pots_stages\ClawedCitadel.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\ClawedCitadel.zip,.zip,3057556,2026-06-14T13:32:15
resource_downloads,CleyraObservationPost.zip,resource_downloads\pots_stages\CleyraObservationPost.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\CleyraObservationPost.zip,.zip,3806801,2026-06-14T13:32:21
resource_downloads,CleyraTrunk.zip,resource_downloads\pots_stages\CleyraTrunk.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\CleyraTrunk.zip,.zip,11445742,2026-06-14T13:30:26
resource_downloads,ComixZone.zip,resource_downloads\pots_stages\ComixZone.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\ComixZone.zip,.zip,2111110,2026-06-14T13:31:54
resource_downloads,CosmicClearing.zip,resource_downloads\pots_stages\CosmicClearing.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\CosmicClearing.zip,.zip,3200619,2026-06-14T13:31:45
resource_downloads,CrimsonProgeny.zip,resource_downloads\pots_stages\CrimsonProgeny.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\CrimsonProgeny.zip,.zip,3725998,2026-06-14T13:31:38
resource_downloads,CrystalBloomCavern.zip,resource_downloads\pots_stages\CrystalBloomCavern.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\CrystalBloomCavern.zip,.zip,3360902,2026-06-14T13:32:19
resource_downloads,CursedCapGrove.zip,resource_downloads\pots_stages\CursedCapGrove.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\CursedCapGrove.zip,.zip,2933317,2026-06-14T13:30:40
resource_downloads,DaliLandingGround.zip,resource_downloads\pots_stages\DaliLandingGround.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\DaliLandingGround.zip,.zip,2635807,2026-06-14T13:31:24
resource_downloads,DaobanTemple.zip,resource_downloads\pots_stages\DaobanTemple.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\DaobanTemple.zip,.zip,3272430,2026-06-14T13:32:07
resource_downloads,DD-Amon.zip,resource_downloads\pots_stages\DD-Amon.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\DD-Amon.zip,.zip,1181252,2026-06-14T13:29:20
resource_downloads,DDArena.zip,resource_downloads\pots_stages\DDArena.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\DDArena.zip,.zip,988717,2026-06-14T13:30:17
resource_downloads,DDArena2.zip,resource_downloads\pots_stages\DDArena2.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\DDArena2.zip,.zip,988664,2026-06-14T13:32:04
resource_downloads,DeadForest.zip,resource_downloads\pots_stages\DeadForest.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\DeadForest.zip,.zip,4443024,2026-06-14T13:32:05
resource_downloads,DeathValleyStarry.zip,resource_downloads\pots_stages\DeathValleyStarry.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\DeathValleyStarry.zip,.zip,123086,2026-06-14T13:29:16
resource_downloads,DeathValleyXvSF.zip,resource_downloads\pots_stages\DeathValleyXvSF.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\DeathValleyXvSF.zip,.zip,63152,2026-06-14T13:30:24
resource_downloads,DeepSeaDeposit.zip,resource_downloads\pots_stages\DeepSeaDeposit.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\DeepSeaDeposit.zip,.zip,2195562,2026-06-14T13:29:31
resource_downloads,DeepVioletHaze.zip,resource_downloads\pots_stages\DeepVioletHaze.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\DeepVioletHaze.zip,.zip,3552058,2026-06-14T13:29:28
resource_downloads,DerelictChurch.zip,resource_downloads\pots_stages\DerelictChurch.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\DerelictChurch.zip,.zip,3882300,2026-06-14T13:31:26
resource_downloads,DesertedChateauVS2.zip,resource_downloads\pots_stages\DesertedChateauVS2.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\DesertedChateauVS2.zip,.zip,2989764,2026-06-14T13:31:05
resource_downloads,DesertRose.zip,resource_downloads\pots_stages\DesertRose.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\DesertRose.zip,.zip,2935937,2026-06-14T13:30:45
resource_downloads,DreamsGodlyVoyeur.zip,resource_downloads\pots_stages\DreamsGodlyVoyeur.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\DreamsGodlyVoyeur.zip,.zip,3233633,2026-06-14T13:32:17
resource_downloads,EarthHarp.zip,resource_downloads\pots_stages\EarthHarp.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\EarthHarp.zip,.zip,3458542,2026-06-14T13:30:43
resource_downloads,EidolonWall.zip,resource_downloads\pots_stages\EidolonWall.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\EidolonWall.zip,.zip,3675851,2026-06-14T13:30:14
resource_downloads,EntangledSanctuary.zip,resource_downloads\pots_stages\EntangledSanctuary.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\EntangledSanctuary.zip,.zip,5890380,2026-06-14T13:29:39
resource_downloads,EvilForestLightClearing.zip,resource_downloads\pots_stages\EvilForestLightClearing.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\EvilForestLightClearing.zip,.zip,3868169,2026-06-14T13:30:59
resource_downloads,FadingWraith.zip,resource_downloads\pots_stages\FadingWraith.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\FadingWraith.zip,.zip,2786613,2026-06-14T13:29:48
resource_downloads,FF7Arena.zip,resource_downloads\pots_stages\FF7Arena.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\FF7Arena.zip,.zip,1380699,2026-06-14T13:30:34
resource_downloads,ForsakenPlayground.zip,resource_downloads\pots_stages\ForsakenPlayground.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\ForsakenPlayground.zip,.zip,2796985,2026-06-14T13:31:34
resource_downloads,GardenOfSorrow.zip,resource_downloads\pots_stages\GardenOfSorrow.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\GardenOfSorrow.zip,.zip,736076,2026-06-14T13:31:49
resource_downloads,GardenOfSorrowBlue.zip,resource_downloads\pots_stages\GardenOfSorrowBlue.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\GardenOfSorrowBlue.zip,.zip,735979,2026-06-14T13:30:57
resource_downloads,GardenOfSorrowGreen.zip,resource_downloads\pots_stages\GardenOfSorrowGreen.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\GardenOfSorrowGreen.zip,.zip,735982,2026-06-14T13:31:00
resource_downloads,GeeseTower.zip,resource_downloads\pots_stages\GeeseTower.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\GeeseTower.zip,.zip,1510445,2026-06-14T13:29:18
resource_downloads,GenbuTempleNight.zip,resource_downloads\pots_stages\GenbuTempleNight.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\GenbuTempleNight.zip,.zip,7255792,2026-06-14T13:29:47
resource_downloads,GiantLastStand.zip,resource_downloads\pots_stages\GiantLastStand.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\GiantLastStand.zip,.zip,3161824,2026-06-14T13:29:37
resource_downloads,Gokuentou.zip,resource_downloads\pots_stages\Gokuentou.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\Gokuentou.zip,.zip,1016815,2026-06-14T13:30:19
resource_downloads,GoukenTempleAlt.zip,resource_downloads\pots_stages\GoukenTempleAlt.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\GoukenTempleAlt.zip,.zip,2359767,2026-06-14T13:31:09
resource_downloads,GoukenTempleNight.zip,resource_downloads\pots_stages\GoukenTempleNight.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\GoukenTempleNight.zip,.zip,2356347,2026-06-14T13:29:49
resource_downloads,GroveFallenHeroes.zip,resource_downloads\pots_stages\GroveFallenHeroes.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\GroveFallenHeroes.zip,.zip,3130688,2026-06-14T13:29:15
resource_downloads,HadesDimension.zip,resource_downloads\pots_stages\HadesDimension.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\HadesDimension.zip,.zip,8841521,2026-06-14T13:29:54
resource_downloads,HaHaciendaIsland.zip,resource_downloads\pots_stages\HaHaciendaIsland.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\HaHaciendaIsland.zip,.zip,14500037,2026-06-14T13:29:51
resource_downloads,HelvetianLake.zip,resource_downloads\pots_stages\HelvetianLake.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\HelvetianLake.zip,.zip,2270444,2026-06-14T13:29:38
resource_downloads,Hilltop.zip,resource_downloads\pots_stages\Hilltop.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\Hilltop.zip,.zip,98668,2026-06-14T13:31:13
resource_downloads,HilltopNight.zip,resource_downloads\pots_stages\HilltopNight.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\HilltopNight.zip,.zip,1781165,2026-06-14T13:32:03
resource_downloads,HilltopNightAlt.zip,resource_downloads\pots_stages\HilltopNightAlt.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\HilltopNightAlt.zip,.zip,1782231,2026-06-14T13:32:08
resource_downloads,HollowHarmony.zip,resource_downloads\pots_stages\HollowHarmony.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\HollowHarmony.zip,.zip,3883272,2026-06-14T13:29:55
resource_downloads,IceCavernIcicleFields.zip,resource_downloads\pots_stages\IceCavernIcicleFields.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\IceCavernIcicleFields.zip,.zip,3101768,2026-06-14T13:30:03
resource_downloads,InfernoEdge.zip,resource_downloads\pots_stages\InfernoEdge.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\InfernoEdge.zip,.zip,3626314,2026-06-14T13:31:59
resource_downloads,InnerHeart.zip,resource_downloads\pots_stages\InnerHeart.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\InnerHeart.zip,.zip,496333,2026-06-14T13:29:36
resource_downloads,InnerHeartBlue.zip,resource_downloads\pots_stages\InnerHeartBlue.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\InnerHeartBlue.zip,.zip,496935,2026-06-14T13:31:43
resource_downloads,IridiaValley.zip,resource_downloads\pots_stages\IridiaValley.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\IridiaValley.zip,.zip,3586748,2026-06-14T13:31:57
resource_downloads,IronHorse.zip,resource_downloads\pots_stages\IronHorse.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\IronHorse.zip,.zip,1932562,2026-06-14T13:30:06
resource_downloads,Jakunamura.zip,resource_downloads\pots_stages\Jakunamura.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\Jakunamura.zip,.zip,3766866,2026-06-14T13:31:08
resource_downloads,JenovaConfinement.zip,resource_downloads\pots_stages\JenovaConfinement.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\JenovaConfinement.zip,.zip,135427,2026-06-14T13:31:51
resource_downloads,Juggernaut.zip,resource_downloads\pots_stages\Juggernaut.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\Juggernaut.zip,.zip,818545,2026-06-14T13:30:04
resource_downloads,KaibitoRoad.zip,resource_downloads\pots_stages\KaibitoRoad.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\KaibitoRoad.zip,.zip,1079664,2026-06-14T13:30:05
resource_downloads,KasuganoBackyard.zip,resource_downloads\pots_stages\KasuganoBackyard.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\KasuganoBackyard.zip,.zip,876193,2026-06-14T13:29:41
resource_downloads,KeepersImmortalDreams.zip,resource_downloads\pots_stages\KeepersImmortalDreams.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\KeepersImmortalDreams.zip,.zip,3712905,2026-06-14T13:31:32
resource_downloads,KhuulJudgment.zip,resource_downloads\pots_stages\KhuulJudgment.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\KhuulJudgment.zip,.zip,3185605,2026-06-14T13:30:00
resource_downloads,KOF98-China.zip,resource_downloads\pots_stages\KOF98-China.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\KOF98-China.zip,.zip,1492903,2026-06-14T13:30:01
resource_downloads,KungSusserTod.zip,resource_downloads\pots_stages\KungSusserTod.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\KungSusserTod.zip,.zip,3328309,2026-06-14T13:31:56
resource_downloads,LiveHouse.zip,resource_downloads\pots_stages\LiveHouse.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\LiveHouse.zip,.zip,896243,2026-06-14T13:29:32
resource_downloads,LiveHousePurple.zip,resource_downloads\pots_stages\LiveHousePurple.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\LiveHousePurple.zip,.zip,896808,2026-06-14T13:29:29
resource_downloads,Londinium.zip,resource_downloads\pots_stages\Londinium.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\Londinium.zip,.zip,2420780,2026-06-14T13:30:23
resource_downloads,MemoriaGateSpace.zip,resource_downloads\pots_stages\MemoriaGateSpace.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\MemoriaGateSpace.zip,.zip,7877359,2026-06-14T13:32:18
resource_downloads,MemoriaTimeInterval.zip,resource_downloads\pots_stages\MemoriaTimeInterval.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\MemoriaTimeInterval.zip,.zip,2867605,2026-06-14T13:30:33
resource_downloads,MemoriaWorldFusion.zip,resource_downloads\pots_stages\MemoriaWorldFusion.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\MemoriaWorldFusion.zip,.zip,3178666,2026-06-14T13:30:30
resource_downloads,MentalDrift.zip,resource_downloads\pots_stages\MentalDrift.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\MentalDrift.zip,.zip,2774524,2026-06-14T13:31:52
resource_downloads,MikonosIsland.zip,resource_downloads\pots_stages\MikonosIsland.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\MikonosIsland.zip,.zip,1568458,2026-06-14T13:31:02
resource_downloads,MindmeldAstralPlane.zip,resource_downloads\pots_stages\MindmeldAstralPlane.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\MindmeldAstralPlane.zip,.zip,3247553,2026-06-14T13:32:12
resource_downloads,Mittelbirge.zip,resource_downloads\pots_stages\Mittelbirge.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\Mittelbirge.zip,.zip,4077461,2026-06-14T13:29:25
resource_downloads,MitulerShrine.zip,resource_downloads\pots_stages\MitulerShrine.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\MitulerShrine.zip,.zip,3522851,2026-06-14T13:31:55
resource_downloads,MoaiDreams.zip,resource_downloads\pots_stages\MoaiDreams.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\MoaiDreams.zip,.zip,3499556,2026-06-14T13:30:37
resource_downloads,MystwoodVale.zip,resource_downloads\pots_stages\MystwoodVale.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\MystwoodVale.zip,.zip,3026848,2026-06-14T13:30:09
resource_downloads,NarukamiShrine.zip,resource_downloads\pots_stages\NarukamiShrine.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\NarukamiShrine.zip,.zip,12703818,2026-06-14T13:30:52
resource_downloads,NibelReactor.zip,resource_downloads\pots_stages\NibelReactor.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\NibelReactor.zip,.zip,3329290,2026-06-14T13:31:47
resource_downloads,NibelReactorHR.zip,resource_downloads\pots_stages\NibelReactorHR.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\NibelReactorHR.zip,.zip,4652209,2026-06-14T13:31:01
resource_downloads,NiseppCastle.zip,resource_downloads\pots_stages\NiseppCastle.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\NiseppCastle.zip,.zip,2938374,2026-06-14T13:31:42
resource_downloads,OdinThroneRoom.zip,resource_downloads\pots_stages\OdinThroneRoom.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\OdinThroneRoom.zip,.zip,5778892,2026-06-14T13:31:23
resource_downloads,OeilvertArk.zip,resource_downloads\pots_stages\OeilvertArk.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\OeilvertArk.zip,.zip,3210126,2026-06-14T13:31:12
resource_downloads,Onslaught.zip,resource_downloads\pots_stages\Onslaught.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\Onslaught.zip,.zip,760481,2026-06-14T13:29:44
resource_downloads,Ooeyama.zip,resource_downloads\pots_stages\Ooeyama.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\Ooeyama.zip,.zip,983751,2026-06-14T13:32:00
resource_downloads,OoeyamaCrazy.zip,resource_downloads\pots_stages\OoeyamaCrazy.zip,C:\Users\dferr\OneDrive\Desktop\DocRoshi-Fighter-Factory\resource_downloads\pots_stages\OoeyamaCrazy.zip,.zip,982602,2026-06-14T13:31:15
