module,kind,name,signature,line,doc
mugenforge/codec_core.py,function,run_codec_core_pass,run_codec_core_pass(root: Path) -> BinaryCoreResult,103,
mugenforge/creator_hub.py,class/dataclass,CreatorHubResult,CreatorHubResult,18,
mugenforge/creator_hub.py,function,_hub_dir,_hub_dir(root: Path) -> Path,22,
mugenforge/creator_hub.py,function,_write,"_write(path: Path, text: str) -> Path",28,
mugenforge/creator_hub.py,function,_write_json,"_write_json(path: Path, data: object) -> Path",32,
mugenforge/creator_hub.py,function,_write_csv,"_write_csv(path: Path, rows: Sequence[Dict[str, object]], fields: Sequence[str]) -> Path",36,
mugenforge/creator_hub.py,function,_read_code_texts,"_read_code_texts(root: Path) -> Dict[str, str]",40,
mugenforge/creator_hub.py,function,_all_commands,"_all_commands(root: Path) -> List[Dict[str, object]]",50,
mugenforge/creator_hub.py,function,_all_states,"_all_states(root: Path) -> List[Dict[str, object]]",67,
mugenforge/creator_hub.py,function,_parse_hitdefs,"_parse_hitdefs(root: Path) -> List[Dict[str, object]]",84,
mugenforge/creator_hub.py,function,_nearest_state_before,"_nearest_state_before(text: str, offset: int) -> Optional[int]",121,
mugenforge/creator_hub.py,function,_normalize_input,_normalize_input(command: str) -> str,129,
mugenforge/creator_hub.py,function,_command_family,_command_family(command: str) -> str,135,
mugenforge/creator_hub.py,function,_difficulty_for_input,"_difficulty_for_input(command: str, time: object='') -> str",141,
mugenforge/creator_hub.py,function,_damage_recommendation,"_damage_recommendation(damage: int, state_no: Optional[int], data: Dict[str, str]) -> str",161,
mugenforge/creator_hub.py,function,_score_badge,_score_badge(score: int) -> str,181,
mugenforge/creator_hub.py,function,write_creator_dashboard,write_creator_dashboard(root: Path) -> CreatorHubResult,191,
mugenforge/creator_hub.py,function,write_project_task_board,write_project_task_board(root: Path) -> CreatorHubResult,253,
mugenforge/creator_hub.py,function,write_input_conflict_lab,write_input_conflict_lab(root: Path) -> CreatorHubResult,309,
mugenforge/creator_hub.py,function,write_balance_autotune_plan,write_balance_autotune_plan(root: Path) -> CreatorHubResult,358,
mugenforge/creator_hub.py,function,write_combo_trial_pack,write_combo_trial_pack(root: Path) -> CreatorHubResult,389,
mugenforge/creator_hub.py,function,write_asset_request_pack,write_asset_request_pack(root: Path) -> CreatorHubResult,439,
mugenforge/creator_hub.py,function,write_no_code_recipe_book,write_no_code_recipe_book(root: Path) -> CreatorHubResult,491,
mugenforge/creator_hub.py,function,write_controller_mapping_sheet,write_controller_mapping_sheet(root: Path) -> CreatorHubResult,533,
mugenforge/creator_hub.py,function,write_release_website,write_release_website(root: Path) -> CreatorHubResult,575,
mugenforge/creator_hub.py,function,write_patch_macro_bank,write_patch_macro_bank(root: Path) -> CreatorHubResult,594,
mugenforge/creator_hub.py,function,run_creator_hub_pass,run_creator_hub_pass(root: Path) -> CreatorHubResult,618,
mugenforge/creator_os.py,constant,CREATOR_OS_VERSION,CREATOR_OS_VERSION,30,
mugenforge/creator_os.py,class/dataclass,CreatorOSResult,CreatorOSResult,34,
mugenforge/creator_os.py,function,_creator_dir,_creator_dir(root: Path) -> Path,45,
mugenforge/creator_os.py,function,_write,"_write(path: Path, text: str) -> Path",51,
mugenforge/creator_os.py,function,_code_files,_code_files(root: Path) -> List[Path],57,
mugenforge/creator_os.py,function,_read_code,"_read_code(root: Path) -> Dict[str, str]",61,
mugenforge/creator_os.py,function,_command_defs,"_command_defs(root: Path) -> Dict[str, Dict[str, object]]",71,
mugenforge/creator_os.py,function,_air_action_numbers,"_air_action_numbers(root: Path) -> Dict[int, object]",85,
mugenforge/creator_os.py,function,_hitdef_blocks,"_hitdef_blocks(root: Path) -> List[Dict[str, object]]",95,
mugenforge/creator_os.py,function,_estimate_state_anim_map,"_estimate_state_anim_map(root: Path) -> Dict[int, int]",116,
mugenforge/creator_os.py,function,_air_total_ticks,"_air_total_ticks(root: Path) -> Dict[int, int]",120,
mugenforge/creator_os.py,function,_state_defs_targets_anims,"_state_defs_targets_anims(root: Path) -> Tuple[Dict[int, List[str]], Dict[int, List[str]], Dict[int, List[str]]]",124,
mugenforge/creator_os.py,function,_system_score,"_system_score(root: Path) -> Dict[str, object]",147,
mugenforge/creator_os.py,function,creator_os_status_report,creator_os_status_report(root: Path) -> str,188,
mugenforge/creator_os.py,function,write_creator_os_dashboard,write_creator_os_dashboard(root: Path) -> Path,213,
mugenforge/creator_os.py,constant,_FUNCTION_BANK,_FUNCTION_BANK,264,
mugenforge/creator_os.py,function,write_function_bank,write_function_bank(root: Path) -> CreatorOSResult,324,
mugenforge/creator_os.py,function,write_frame_data_sheet,write_frame_data_sheet(root: Path) -> CreatorOSResult,340,
mugenforge/creator_os.py,function,write_move_tuning_board,write_move_tuning_board(root: Path) -> CreatorOSResult,386,
mugenforge/creator_os.py,function,write_input_mapper_template,write_input_mapper_template(root: Path) -> CreatorOSResult,435,
mugenforge/creator_os.py,function,_replace_command_block,"_replace_command_block(block: str, new_command: Optional[str], new_time: Optional[str], new_buffer: Optional[str]) -> str",455,
mugenforge/creator_os.py,function,apply_input_mapper,apply_input_mapper(root: Path) -> CreatorOSResult,473,
mugenforge/creator_os.py,function,write_combo_routes_template,write_combo_routes_template(root: Path) -> CreatorOSResult,529,
mugenforge/creator_os.py,function,apply_combo_routes,apply_combo_routes(root: Path) -> CreatorOSResult,565,
mugenforge/creator_os.py,function,_safe_state_stub,_safe_state_stub(state_no: int) -> str,617,
mugenforge/creator_os.py,function,auto_fix_missing_statedefs,"auto_fix_missing_statedefs(root: Path, limit: int=80) -> CreatorOSResult",641,
mugenforge/creator_os.py,function,_air_placeholder,"_air_placeholder(action_no: int, frames: int=4, ticks: int=6) -> str",666,
mugenforge/creator_os.py,function,auto_create_missing_air_actions,"auto_create_missing_air_actions(root: Path, limit: int=160) -> CreatorOSResult",676,
mugenforge/creator_os.py,constant,_BALANCE_PRESETS,_BALANCE_PRESETS,702,
mugenforge/creator_os.py,function,balance_preset_names,balance_preset_names() -> List[str],710,
mugenforge/creator_os.py,function,apply_balance_preset,"apply_balance_preset(root: Path, preset_name: str) -> CreatorOSResult",714,
mugenforge/creator_os.py,function,write_project_web_preview,write_project_web_preview(root: Path) -> CreatorOSResult,756,
mugenforge/creator_os.py,function,create_creator_restore_point,create_creator_restore_point(root: Path) -> CreatorOSResult,790,
mugenforge/creator_os.py,function,write_beginner_autopilot_plan,write_beginner_autopilot_plan(root: Path) -> Path,814,
mugenforge/creator_os.py,function,one_click_creator_os_pass,one_click_creator_os_pass(root: Path) -> CreatorOSResult,834,
mugenforge/creator_os.py,function,_co_result,"_co_result(title: str, paths: Sequence[Path]=(), notes: Sequence[str]=()) -> CreatorOSResult",875,
mugenforge/creator_os.py,function,creator_os_one_click,"creator_os_one_click(root: Path, archetype: str='Balanced Starter', complexity: str='Beginner', visual_style: str='Arcade') -> CreatorOSResult",884,
mugenforge/creator_os.py,function,write_character_blueprint,"write_character_blueprint(root: Path, archetype: str='Balanced Starter', complexity: str='Beginner', visual_style: str='Arcade') -> CreatorOSResult",888,
mugenforge/creator_os.py,function,export_frame_data_sheet,export_frame_data_sheet(root: Path) -> CreatorOSResult,919,
mugenforge/creator_os.py,function,export_input_cheatsheet,export_input_cheatsheet(root: Path) -> CreatorOSResult,923,
mugenforge/creator_os.py,function,write_combo_routes,write_combo_routes(root: Path) -> CreatorOSResult,927,
mugenforge/creator_os.py,function,write_balance_report,write_balance_report(root: Path) -> CreatorOSResult,931,
mugenforge/creator_os.py,function,write_release_quality_gate,write_release_quality_gate(root: Path) -> CreatorOSResult,935,
mugenforge/creator_os.py,function,write_asset_shopping_list,write_asset_shopping_list(root: Path) -> CreatorOSResult,954,
mugenforge/creator_os.py,function,write_beginner_lessons,write_beginner_lessons(root: Path) -> CreatorOSResult,967,
mugenforge/creator_os.py,function,write_project_wiki,write_project_wiki(root: Path) -> CreatorOSResult,984,
mugenforge/creator_os.py,function,write_autocode_cookbook,write_autocode_cookbook(root: Path) -> CreatorOSResult,991,
mugenforge/creator_os.py,function,build_creator_os_release_zip,build_creator_os_release_zip(root: Path) -> CreatorOSResult,995,
mugenforge/creator_suite.py,constant,CREATOR_SUITE_VERSION,CREATOR_SUITE_VERSION,16,
mugenforge/creator_suite.py,constant,IMAGE_SUFFIXES,IMAGE_SUFFIXES,17,
mugenforge/creator_suite.py,constant,SOUND_SUFFIXES,SOUND_SUFFIXES,18,
mugenforge/creator_suite.py,constant,PALETTE_SUFFIXES,PALETTE_SUFFIXES,19,
mugenforge/creator_suite.py,constant,TEXT_SUFFIXES,TEXT_SUFFIXES,20,
mugenforge/creator_suite.py,class/dataclass,SuiteResult,SuiteResult,23,
mugenforge/creator_suite.py,method,SuiteResult.merge,"merge(self, other: object, prefix: str='') -> None",30,
mugenforge/creator_suite.py,method,SuiteResult.to_text,to_text(self) -> str,35,
mugenforge/creator_suite.py,function,_now,_now() -> str,46,
mugenforge/creator_suite.py,function,_rel,"_rel(root: Path, path: Path | str) -> str",49,
mugenforge/creator_suite.py,function,_backup,_backup(path: Path) -> None,53,
mugenforge/creator_suite.py,function,_write,"_write(path: Path, text: str, result: Optional[SuiteResult]=None, root: Optional[Path]=None, changed: bool=False) -> Path",56,
mugenforge/creator_suite.py,function,_append_once,"_append_once(path: Path, marker: str, block: str, result: SuiteResult, root: Path) -> None",61,
mugenforge/creator_suite.py,function,_discover_files,"_discover_files(root: Path) -> Dict[str, Optional[Path]]",70,
mugenforge/creator_suite.py,function,_code_files,_code_files(root: Path) -> List[Path],99,
mugenforge/creator_suite.py,function,_img_size,"_img_size(path: Path) -> Tuple[str, str]",102,
mugenforge/creator_suite.py,function,_csv,"_csv(path: Path, rows: Sequence[Dict[str, object]], fields: Sequence[str]) -> Path",108,
mugenforge/creator_suite.py,function,_recipe,"_recipe(archetype: str, experience: str, button_layout: str, power_style: str) -> Dict[str, object]",111,
mugenforge/creator_suite.py,function,write_character_dna_profile,"write_character_dna_profile(root: Path, archetype: str='Balanced Starter', experience: str='Beginner', button_layout: str='Six button', power_style: str='Standard meter') -> SuiteResult",133,
mugenforge/creator_suite.py,function,write_asset_library,write_asset_library(root: Path) -> SuiteResult,145,
mugenforge/creator_suite.py,function,_commands,"_commands(cmd: Optional[Path]) -> Dict[str, str]",174,
mugenforge/creator_suite.py,function,write_move_lab,write_move_lab(root: Path) -> SuiteResult,185,
mugenforge/creator_suite.py,function,write_combo_tree,write_combo_tree(root: Path) -> SuiteResult,207,
mugenforge/creator_suite.py,function,write_art_task_board,write_art_task_board(root: Path) -> SuiteResult,226,
mugenforge/creator_suite.py,function,install_beginner_tuning_panel,install_beginner_tuning_panel(root: Path) -> SuiteResult,248,
mugenforge/creator_suite.py,function,make_project_time_machine_snapshot,make_project_time_machine_snapshot(root: Path) -> SuiteResult,273,
mugenforge/creator_suite.py,function,write_creator_dashboard,write_creator_dashboard(root: Path) -> SuiteResult,285,
mugenforge/creator_suite.py,function,write_final_qa_release_plan,write_final_qa_release_plan(root: Path) -> SuiteResult,299,
mugenforge/creator_suite.py,function,write_training_pack,write_training_pack(root: Path) -> SuiteResult,307,
mugenforge/creator_suite.py,function,write_creator_indexes,write_creator_indexes(root: Path) -> SuiteResult,317,
mugenforge/creator_suite.py,function,one_click_creator_autopilot,"one_click_creator_autopilot(root: Path, archetype: str='Balanced Starter', experience: str='Beginner', button_layout: str='Six button', power_style: str='Standard meter') -> SuiteResult",324,
mugenforge/creator_suite.py,function,creator_suite_profile_report,creator_suite_profile_report(root: Path) -> SuiteResult,342,
mugenforge/creator_suite.py,constant,HITDEF_TUNING_FIELDS,HITDEF_TUNING_FIELDS,355,
mugenforge/creator_suite.py,function,_hitdef_blocks_for_sheet,"_hitdef_blocks_for_sheet(path: Path) -> List[Dict[str, object]]",362,
mugenforge/creator_suite.py,function,export_hitdef_tuning_sheet,export_hitdef_tuning_sheet(root: Path) -> SuiteResult,393,
mugenforge/creator_suite.py,function,_truthy_apply,_truthy_apply(value: object) -> bool,414,
mugenforge/creator_suite.py,function,_update_key_in_block,"_update_key_in_block(lines: List[str], start: int, end: int, key: str, value: str) -> Tuple[int, int]",418,
mugenforge/creator_suite.py,function,apply_hitdef_tuning_sheet,"apply_hitdef_tuning_sheet(root: Path, sheet_path: Optional[Path]=None) -> SuiteResult",434,
mugenforge/creator_suite.py,function,write_artist_handoff_pack,write_artist_handoff_pack(root: Path) -> SuiteResult,491,
mugenforge/creator_suite_visual.py,constant,IMAGE_EXTS,IMAGE_EXTS,23,
mugenforge/creator_suite_visual.py,constant,AUDIO_EXTS,AUDIO_EXTS,24,
mugenforge/creator_suite_visual.py,class/dataclass,CreatorSuiteResult,CreatorSuiteResult,41,
mugenforge/creator_suite_visual.py,function,_suite_dir,_suite_dir(root: Path) -> Path,50,
mugenforge/creator_suite_visual.py,function,_backup,_backup(path: Path) -> None,56,
mugenforge/creator_suite_visual.py,function,_write,"_write(root: Path, path: Path, text: str, result: Optional[CreatorSuiteResult]=None, changed: bool=False) -> Path",60,
mugenforge/creator_suite_visual.py,function,_csv,"_csv(path: Path, rows: Sequence[Dict[str, object]], fields: Sequence[str]) -> Path",64,
mugenforge/creator_suite_visual.py,function,_code_files,_code_files(root: Path) -> List[Path],68,
mugenforge/creator_suite_visual.py,function,_discover_files,"_discover_files(root: Path) -> Dict[str, Optional[Path]]",72,
mugenforge/creator_suite_visual.py,function,_safe_int,"_safe_int(value: object, default: int=0) -> int",76,
mugenforge/creator_suite_visual.py,function,_find_images,_find_images(folder: Path) -> List[Path],80,
mugenforge/creator_suite_visual.py,function,_parse_sprite_filename,"_parse_sprite_filename(path: Path, fallback_index: int=0) -> Tuple[int, int]",87,
mugenforge/creator_suite_visual.py,function,_image_size,"_image_size(path: Path) -> Tuple[int, int]",103,
mugenforge/creator_suite_visual.py,function,_load_sprite_image,"_load_sprite_image(sff_path: Path, sprite: SffSprite)",112,
mugenforge/creator_suite_visual.py,function,_find_action_by_number,"_find_action_by_number(root: Path, action_number: Optional[int]=None)",125,
mugenforge/creator_suite_visual.py,function,create_sff2_source_project,"create_sff2_source_project(root: Path, image_folder: Optional[Path]=None, output_name: Optional[str]=None) -> CreatorSuiteResult",138,Create a Sprmake2-ready source folder and SFF v2 definition file.
mugenforge/creator_suite_visual.py,function,make_animation_contact_sheets,"make_animation_contact_sheets(root: Path, max_actions: int=40) -> CreatorSuiteResult",299,
mugenforge/creator_suite_visual.py,function,make_onion_skin_previews,"make_onion_skin_previews(root: Path, max_actions: int=20) -> CreatorSuiteResult",366,
mugenforge/creator_suite_visual.py,function,write_animation_doctor,write_animation_doctor(root: Path) -> CreatorSuiteResult,425,
mugenforge/creator_suite_visual.py,function,create_sound_waveform_sheet,"create_sound_waveform_sheet(root: Path, wav_folder: Optional[Path]=None, max_sounds: int=80) -> CreatorSuiteResult",490,
mugenforge/creator_suite_visual.py,function,write_palette_doctor,write_palette_doctor(root: Path) -> CreatorSuiteResult,593,
mugenforge/creator_suite_visual.py,function,write_no_code_recipe_bank,write_no_code_recipe_bank(root: Path) -> CreatorSuiteResult,643,
mugenforge/creator_suite_visual.py,function,write_combo_blueprint,write_combo_blueprint(root: Path) -> CreatorSuiteResult,689,
mugenforge/creator_suite_visual.py,function,write_creator_command_center,write_creator_command_center(root: Path) -> CreatorSuiteResult,740,
mugenforge/creator_suite_visual.py,function,create_release_comparison_report,create_release_comparison_report(root: Path) -> CreatorSuiteResult,760,
mugenforge/creator_suite_visual.py,function,run_creator_suite_pass,run_creator_suite_pass(root: Path) -> CreatorSuiteResult,783,
mugenforge/creator_suite_visual.py,function,_hitdef_blocks_in_text,_hitdef_blocks_in_text(text: str),813,Yield mutable HitDef block metadata from M.U.G.E.N code text.
mugenforge/creator_suite_visual.py,function,export_hitdef_tuning_sheet,export_hitdef_tuning_sheet(root: Path) -> CreatorSuiteResult,824,Export a beginner-editable CSV of HitDef tuning values.
mugenforge/creator_suite_visual.py,function,_replace_or_add_kv,"_replace_or_add_kv(block: str, key: str, value: str) -> str",867,
mugenforge/creator_suite_visual.py,function,apply_hitdef_tuning_sheet,"apply_hitdef_tuning_sheet(root: Path, csv_path: Optional[Path]=None) -> CreatorSuiteResult",876,Apply reports/hitdef_tuning_sheet.csv back to HitDef blocks with backups.
mugenforge/creator_suite_visual.py,function,write_artist_handoff_pack,write_artist_handoff_pack(root: Path) -> CreatorSuiteResult,924,Create a beginner-safe art/sound handoff folder for replacing assets.
mugenforge/engine_authority.py,constant,ENGINE_AUTHORITY_VERSION,ENGINE_AUTHORITY_VERSION,29,
mugenforge/engine_authority.py,constant,CODE_EXTS,CODE_EXTS,30,
mugenforge/engine_authority.py,constant,BINARY_EXTS,BINARY_EXTS,31,
mugenforge/engine_authority.py,constant,EVIDENCE_EXTS,EVIDENCE_EXTS,32,
mugenforge/engine_authority.py,constant,ENGINE_AUTHORITY_VERSION,ENGINE_AUTHORITY_VERSION,46,
mugenforge/engine_authority.py,constant,CODE_EXTS,CODE_EXTS,47,
mugenforge/engine_authority.py,constant,BINARY_EXTS,BINARY_EXTS,48,
mugenforge/engine_authority.py,constant,EVIDENCE_EXTS,EVIDENCE_EXTS,49,
mugenforge/engine_authority.py,class/dataclass,AuthorityResult,AuthorityResult,53,
mugenforge/engine_authority.py,function,_auth_dir,_auth_dir(root: Path) -> Path,63,
mugenforge/engine_authority.py,function,_write_text,"_write_text(path: Path, text: str, res: Optional[AuthorityResult]=None, root: Optional[Path]=None, changed: bool=False) -> Path",69,
mugenforge/engine_authority.py,function,_write_json,"_write_json(path: Path, payload: object, res: Optional[AuthorityResult]=None, root: Optional[Path]=None, changed: bool=False) -> Path",81,
mugenforge/engine_authority.py,function,_write_csv,"_write_csv(path: Path, rows: Sequence[Dict[str, object]], fields: Sequence[str], res: Optional[AuthorityResult]=None, root: Optional[Path]=None, changed: bool=False) -> Path",85,
mugenforge/engine_authority.py,function,_read_json,"_read_json(path: Path, default: object) -> object",89,
mugenforge/engine_authority.py,function,_main_def,_main_def(root: Path) -> Optional[Path],96,
mugenforge/engine_authority.py,function,_def_refs,"_def_refs(root: Path) -> Dict[str, str]",100,
mugenforge/engine_authority.py,function,_project_files,"_project_files(root: Path) -> Dict[str, Optional[Path]]",113,
mugenforge/engine_authority.py,function,_code_files,_code_files(root: Path) -> List[Path],117,
mugenforge/engine_authority.py,function,_all_air_actions,"_all_air_actions(root: Path) -> Dict[int, object]",121,
mugenforge/engine_authority.py,function,_trigger_summary,"_trigger_summary(values: Dict[str, str]) -> str",132,
mugenforge/engine_authority.py,function,_anim_elem_from_trigger,_anim_elem_from_trigger(text: str) -> Optional[int],140,
mugenforge/engine_authority.py,function,_time_from_trigger,_time_from_trigger(text: str) -> Optional[int],145,
mugenforge/engine_authority.py,function,_state_and_controller_rows,"_state_and_controller_rows(root: Path) -> Tuple[List[Dict[str, object]], List[Dict[str, object]], List[Dict[str, object]]]",150,
mugenforge/engine_authority.py,function,build_supported_runtime_model,build_supported_runtime_model(root: Path) -> AuthorityResult,190,Build a source-level runtime mirror for common StateDef/AIR/controller timing.
mugenforge/engine_authority.py,function,write_external_engine_validator,write_external_engine_validator(root: Path) -> AuthorityResult,304,
mugenforge/engine_authority.py,function,_find_evidence_files,_find_evidence_files(root: Path) -> List[Path],358,
mugenforge/engine_authority.py,function,write_runtime_evidence_certificate,write_runtime_evidence_certificate(root: Path) -> AuthorityResult,378,
mugenforge/engine_authority.py,function,write_binary_corpus_validator,"write_binary_corpus_validator(root: Path, corpus_dir: Optional[Path]=None) -> AuthorityResult",482,
mugenforge/engine_authority.py,function,_find_png_spans,"_find_png_spans(data: bytes) -> List[Tuple[int, int]]",551,
mugenforge/engine_authority.py,function,_find_pcx_offsets,_find_pcx_offsets(data: bytes) -> List[int],569,
mugenforge/engine_authority.py,function,write_sff2_forensic_recovery,write_sff2_forensic_recovery(root: Path) -> AuthorityResult,579,
mugenforge/engine_authority.py,function,export_binary_promotion_sheet,export_binary_promotion_sheet(root: Path) -> AuthorityResult,649,
mugenforge/engine_authority.py,function,apply_verified_binary_promotions,"apply_verified_binary_promotions(root: Path, sheet_path: Optional[Path]=None) -> AuthorityResult",685,
mugenforge/engine_authority.py,function,write_gameplay_closure_pack,write_gameplay_closure_pack(root: Path) -> AuthorityResult,752,
mugenforge/engine_authority.py,function,write_static_runtime_reconciler,write_static_runtime_reconciler(root: Path) -> AuthorityResult,814,
mugenforge/engine_authority.py,function,write_gap_closure_dashboard,write_gap_closure_dashboard(root: Path) -> AuthorityResult,859,
mugenforge/engine_authority.py,function,build_engine_authority_bundle,build_engine_authority_bundle(root: Path) -> AuthorityResult,886,
mugenforge/engine_authority.py,function,run_engine_authority_pass,run_engine_authority_pass(root: Path) -> AuthorityResult,901,
mugenforge/evidence_core.py,constant,EVIDENCE_CORE_VERSION,EVIDENCE_CORE_VERSION,33,
mugenforge/evidence_core.py,constant,TEXT_EXTS,TEXT_EXTS,34,
mugenforge/evidence_core.py,constant,BINARY_EXTS,BINARY_EXTS,35,
mugenforge/evidence_core.py,constant,EVIDENCE_EXTS,EVIDENCE_EXTS,36,
mugenforge/evidence_core.py,constant,ERROR_PATTERNS,ERROR_PATTERNS,37,
mugenforge/evidence_core.py,constant,WARNING_PATTERNS,WARNING_PATTERNS,41,
mugenforge/evidence_core.py,class/dataclass,EvidenceCoreResult,EvidenceCoreResult,47,
mugenforge/evidence_core.py,function,_ec,"_ec(root: Path, *parts) -> Path",54,
mugenforge/evidence_core.py,function,_write_text,"_write_text(root: Path, path: Path, text: str, result: Optional[EvidenceCoreResult]=None, changed: bool=False) -> Path",62,
mugenforge/evidence_core.py,function,_write_json,"_write_json(root: Path, path: Path, payload: object, result: Optional[EvidenceCoreResult]=None, changed: bool=False) -> Path",66,
mugenforge/evidence_core.py,function,_write_csv,"_write_csv(root: Path, path: Path, rows: Sequence[Dict[str, object]], fields: Sequence[str], result: Optional[EvidenceCoreResult]=None, changed: bool=False) -> Path",70,
mugenforge/evidence_core.py,function,_read_csv,"_read_csv(path: Path) -> List[Dict[str, str]]",74,
mugenforge/evidence_core.py,function,_truthy,_truthy(value: object) -> bool,81,
mugenforge/evidence_core.py,function,_now,_now() -> str,85,
mugenforge/evidence_core.py,function,_safe_run_name,"_safe_run_name(value: object, default: str='profile') -> str",89,
mugenforge/evidence_core.py,function,_safe_copy,"_safe_copy(src: Path, dst: Path) -> Path",94,
mugenforge/evidence_core.py,function,_project_files,"_project_files(root: Path, suffixes: set[str]) -> List[Path]",101,
mugenforge/evidence_core.py,function,_discover_main_files,"_discover_main_files(root: Path) -> Dict[str, Optional[Path]]",114,
mugenforge/evidence_core.py,function,write_evidence_core_dashboard,write_evidence_core_dashboard(root: Path) -> EvidenceCoreResult,137,
mugenforge/evidence_core.py,function,write_engine_profile_template,write_engine_profile_template(root: Path) -> EvidenceCoreResult,160,
mugenforge/evidence_core.py,function,_load_engine_profile,"_load_engine_profile(root: Path, profile_path: Optional[Path]=None) -> Dict[str, object]",207,
mugenforge/evidence_core.py,function,_expand_arg,"_expand_arg(arg: object, variables: Dict[str, object]) -> str",214,
mugenforge/evidence_core.py,function,validate_engine_profile,"validate_engine_profile(root: Path, profile_path: Optional[Path]=None) -> EvidenceCoreResult",221,
mugenforge/evidence_core.py,function,run_engine_profile,"run_engine_profile(root: Path, profile_path: Optional[Path]=None, profile_name: Optional[str]=None, dry_run: bool=False) -> EvidenceCoreResult",286,
mugenforge/evidence_core.py,function,export_runtime_scenario_sheet,export_runtime_scenario_sheet(root: Path) -> EvidenceCoreResult,364,
mugenforge/evidence_core.py,function,ingest_runtime_evidence,"ingest_runtime_evidence(root: Path, evidence_folder: Optional[Path]=None) -> EvidenceCoreResult",410,
mugenforge/evidence_core.py,function,_runtime_result_files,_runtime_result_files(root: Path) -> List[Path],477,
mugenforge/evidence_core.py,function,_uniq_paths,_uniq_paths(paths: Iterable[Path]) -> List[Path],486,
mugenforge/evidence_core.py,function,parse_runtime_logs_and_results,parse_runtime_logs_and_results(root: Path) -> EvidenceCoreResult,500,
mugenforge/evidence_core.py,function,write_evidence_release_gate,write_evidence_release_gate(root: Path) -> EvidenceCoreResult,548,
mugenforge/evidence_core.py,function,run_binary_corpus_validation,"run_binary_corpus_validation(root: Path, corpus_folder: Optional[Path]=None, max_files: int=250, max_export_per_sff: int=5) -> EvidenceCoreResult",638,
mugenforge/evidence_core.py,function,_find_png_segments,"_find_png_segments(data: bytes) -> List[Tuple[int, int, str]]",705,
mugenforge/evidence_core.py,function,_find_wav_segments,"_find_wav_segments(data: bytes) -> List[Tuple[int, int, str]]",724,
mugenforge/evidence_core.py,function,_find_pcx_segments,"_find_pcx_segments(data: bytes) -> List[Tuple[int, int, str]]",741,
mugenforge/evidence_core.py,function,write_unknown_binary_recovery_workspace,write_unknown_binary_recovery_workspace(root: Path) -> EvidenceCoreResult,760,
mugenforge/evidence_core.py,function,_candidate_folders,_candidate_folders(root: Path) -> List[Path],817,
mugenforge/evidence_core.py,function,_verify_candidate,"_verify_candidate(path: Path) -> Tuple[str, str]",822,
mugenforge/evidence_core.py,function,export_candidate_install_sheet,export_candidate_install_sheet(root: Path) -> EvidenceCoreResult,848,
mugenforge/evidence_core.py,function,apply_verified_candidate_install_sheet,"apply_verified_candidate_install_sheet(root: Path, sheet_path: Optional[Path]=None) -> EvidenceCoreResult",893,
mugenforge/evidence_core.py,function,rollback_last_verified_commit,rollback_last_verified_commit(root: Path) -> EvidenceCoreResult,951,
mugenforge/evidence_core.py,function,_hitdef_rows,"_hitdef_rows(root: Path) -> List[Dict[str, object]]",988,
mugenforge/evidence_core.py,function,export_playtest_tuning_sheet,export_playtest_tuning_sheet(root: Path) -> EvidenceCoreResult,1020,
mugenforge/evidence_core.py,function,apply_playtest_tuning_sheet,"apply_playtest_tuning_sheet(root: Path, sheet_path: Optional[Path]=None) -> EvidenceCoreResult",1049,
mugenforge/evidence_core.py,function,build_evidence_core_bundle,build_evidence_core_bundle(root: Path) -> EvidenceCoreResult,1082,
mugenforge/evidence_core.py,function,run_evidence_core_pass,run_evidence_core_pass(root: Path) -> EvidenceCoreResult,1097,
mugenforge/evidence_core.py,function,write_engine_profile,"write_engine_profile(root: Path, engine_exe: Optional[Path]=None, game_root: Optional[Path]=None, default_stage: str='stages/kfm.def', opponent: str='kfm') -> EvidenceCoreResult",1123,Write a configured engine profile from UI fields.
mugenforge/evidence_core.py,function,probe_engine_profile,probe_engine_profile(root: Path) -> EvidenceCoreResult,1148,Validate and run a dry profile probe. This does not launch a match unless the profile arguments do so.
mugenforge/evidence_core.py,function,build_engine_launch_matrix,build_engine_launch_matrix(root: Path) -> EvidenceCoreResult,1156,
mugenforge/evidence_core.py,function,run_engine_validation,"run_engine_validation(root: Path, dry_run: bool=False, timeout_seconds: Optional[float]=None) -> EvidenceCoreResult",1160,
mugenforge/evidence_core.py,function,write_evidence_authority_report,write_evidence_authority_report(root: Path) -> EvidenceCoreResult,1169,
mugenforge/evidence_core.py,function,write_sff2_corpus_harness,"write_sff2_corpus_harness(root: Path, folder: Optional[Path]=None) -> EvidenceCoreResult",1173,
mugenforge/evidence_core.py,function,run_sff2_corpus_validation,run_sff2_corpus_validation(root: Path) -> EvidenceCoreResult,1194,
mugenforge/evidence_core.py,function,export_verified_candidate_install_sheet,export_verified_candidate_install_sheet(root: Path) -> EvidenceCoreResult,1209,
mugenforge/evidence_core.py,function,export_runtime_tuning_sheet,export_runtime_tuning_sheet(root: Path) -> EvidenceCoreResult,1213,
mugenforge/evidence_core.py,function,apply_runtime_tuning_sheet,apply_runtime_tuning_sheet(root: Path) -> EvidenceCoreResult,1217,
mugenforge/evidence_core.py,function,write_playtest_closure_report,write_playtest_closure_report(root: Path) -> EvidenceCoreResult,1221,
